"","station","year","month","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","cdepth_nValid","cdepth_min","cdepth_median","cdepth_max","cdepth_mean","cdepth_sd","cdepth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total","level_nValid","level_min","level_median","level_max","level_mean","level_sd","level_iqr","clevel_nValid","clevel_min","clevel_median","clevel_max","clevel_mean","clevel_sd","clevel_iqr"
"1489","apacpwq",2022,7,2976,28.4,30.6,34.3,30.6295362903226,1.06005767404232,1.4,2975,10.66,31.97,46.91,32.4643596638655,6.03371367048665,7.675,2975,6,19.8,30.3,20.1962016806723,4.12928862791482,5.3,2904,45.4,88.15,151.3,90.6566460055096,15.8860065956502,20.9,2904,2.9,5.9,9.8,6.08030303030303,1.0876777230674,1.5,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1253,7.8,8,8.4,8.03240223463687,0.104547057726879,0.0999999999999996,2974,3,7,63,8.56455951580363,5.39745877632873,3,2904,0,2904,356,1693,-0.49,0.23,0.58,0.17248670998228,0.229383270879122,0.33,1693,-0.56,0.18,0.5,0.116727702303603,0.227743415968495,0.33
"1490","apacpwq",2022,8,2975,27.3,30.4,33.5,30.2804705882353,1.1933456133566,1.4,2975,19.87,33.84,47.23,34.8655193277311,7.16303297608556,12.66,2975,11.8,21.1,30.5,21.8778487394958,4.95847891914834,8.8,2901,45.1,83.6,126.9,84.4290934160634,13.5633162016049,17.3,2901,3,5.6,8.8,5.64264046880386,0.941080701953503,1.2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1440,7.9,8.1,8.4,8.07013888888889,0.0850784383300153,0.0999999999999996,2975,3,7,48,8.23764705882353,3.49738030163255,3,2901,0,2901,637,1476,-0.41,0.225,0.68,0.185081300813008,0.234270436575965,0.34,1476,-0.45,0.18,0.6,0.132513550135501,0.230894465186062,0.3425
"1491","apacpwq",2022,9,2879,20.6,28.5,32.4,28.4304967002431,2.35628787729945,2.3,2879,11.22,39.7,48.24,38.4576797499132,7.40353908151066,10.835,2879,6.4,25.2,31.4,24.4326154914901,5.14398342376655,7.65,2867,29.4,90.2,116.9,88.4576212068364,11.5912138708988,13.65,2867,1.9,6.1,8.9,6.01695151726543,0.849065854297545,0.9,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2867,7.6,8,8.3,8.01712591559121,0.0903376575643014,0.0999999999999996,2879,2,7,82,9.88919763806877,8.96211728492882,6,2867,1,2867,310,830,-0.76,0.16,0.62,0.0847469879518072,0.346008947337318,0.41,830,-0.76,0.15,0.64,0.0810120481927711,0.343542795657473,0.39
"1492","apacpwq",2022,10,2975,18.3,23.2,26,22.7592605042017,1.90318304615325,2.6,2974,31.41,45.895,52.7,44.9590013449899,4.61481796116201,5.8175,2974,19.6,29.8,34.8,29.1350033624748,3.30525507589139,4.2,2975,51.5,93.9,120.7,93.2908907563025,8.01077080793655,8,2975,3.6,6.8,9.1,6.81858823529412,0.742349926321607,0.899999999999999,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2975,7.8,8.1,8.3,8.07321008403361,0.0896733287186504,0.0999999999999996,2974,3,9,55,10.8453261600538,6.04181109794885,6,2975,0,2975,36,2975,-0.34,0.27,0.67,0.24144537815126,0.222332944981906,0.33,2975,-0.37,0.23,0.65,0.199643697478992,0.225570055949361,0.35
"1493","apacpwq",2022,11,2880,12.8,19.4,24.3,19.1788888888889,3.16490263657638,5.8,2880,33.67,50.015,52.57,48.3462638888889,4.25512667516369,6.26,2880,21.2,32.8,34.7,31.6007986111111,3.06539063029305,4.5,2880,69.1,96.2,117.5,96.8392708333333,6.05792315500782,6.90000000000001,2880,5.3,7.6,9.1,7.45673611111111,0.715775039669476,1.3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2880,7.9,8.1,8.2,8.12368055555556,0.0623856678771797,0.0999999999999996,2880,2,7,224,11.2100694444444,17.3466777079857,7,2880,0,2880,0,2880,-0.77,0.22,0.78,0.190201388888889,0.246347040988594,0.33,2880,-0.71,0.14,0.79,0.128993055555556,0.246526603835044,0.35
"1494","apacpwq",2022,12,2975,7.5,17.7,21.6,16.281512605042,4.31744958811998,7.3,2975,21.58,45.24,52.86,43.9335529411765,6.52211642579498,10.715,2975,12.9,29.3,34.9,28.4076638655462,4.68153325517641,7.8,2975,76.7,97.6,112.4,98.4831260504202,5.35737407094395,5.7,2975,5.8,7.8,10.6,8.2333781512605,1.16154413805948,1.7,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2975,7.9,8,8.1,8.03690756302521,0.0624740688097782,0.0999999999999996,2975,1,5,167,10.032268907563,15.1737183658685,6,2975,0,2975,0,2975,-0.43,0.32,0.84,0.296557983193277,0.246510654823395,0.31,2975,-0.61,0.24,0.89,0.21061512605042,0.261722332110828,0.33
"1495","apadbwq",2002,1,1487,5.5,13.3,20.3,13.3838601210491,3.17827761778029,5.7,1487,13.58,34.51,51.12,34.6464492266308,8.32462825395619,10.46,1487,7.9,21.7,33.4,21.8499663752522,5.70968560926147,7.15,1487,63.1,108.4,174.9,112.119300605245,15.8604593133884,18.1,1487,5.6,10,15.3,10.2356422326833,1.37323751269169,1.4,1487,0.64,1.29,1.65,1.24546065904506,0.214847060456141,0.33,0,NA,NA,NA,NA,NA,NA,1487,8,8.3,8.7,8.36341627437794,0.155927834116711,0.300000000000001,1339,0,2,139,8.29424943988051,16.2882312306259,5,1487,0,1487,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1496","apadbwq",2002,2,1343,10.4,15,21.1,15.0810126582278,1.73603558145509,1.8,1343,14.79,29.44,44.32,29.5301489203276,5.98538123283692,9.1,1343,8.6,18.3,28.7,18.3656738644825,4.06810753678098,6.1,697,76.4,98.7,141.6,100.061549497848,7.86491641654792,10.1,697,6.8,9,11.8,8.94476327116212,0.693777128432763,0.800000000000001,1343,0.75,1.26,1.83,1.25125093075205,0.21213747622691,0.27,0,NA,NA,NA,NA,NA,NA,1343,7.8,8.2,8.6,8.21451973194341,0.132686517000292,0.200000000000001,1332,0,5,384,20.8776276276276,39.2555159456446,14.25,697,0,697,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1497","apadbwq",2002,3,553,15.6,20.4,24.3,20.2446654611212,1.89203458232324,2.5,1183,13.17,24.3,46.73,24.5764581572274,5.98818846277554,7.105,1183,7.6,14.8,30.4,15.0375316990702,4.01986539080653,4.7,1183,45.5,97.8,124.5,97.7743026204565,8.78942790958077,12.25,1183,3.7,8.3,11.4,8.40008453085376,1.02563174025659,1.3,1183,0.75,1.25,1.6,1.22226542688081,0.171769748729646,0.27,0,NA,NA,NA,NA,NA,NA,1183,7.5,8,8.3,7.97861369399831,0.142342400926975,0.199999999999999,1178,2,18,904,38.0195246179966,59.5498588137334,29,1183,0,1183,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1498","apadbwq",2002,4,1439,18.7,24.5,28.6,24.2403752605976,2.30538225500595,4,1439,16.76,31.64,52.67,32.6843363446838,8.99879651748002,14.53,1439,9.9,19.7,34.7,20.533148019458,6.21704713925837,9.9,1429,40.5,95,129.3,93.1787263820854,15.2827659954604,20.6,1429,2.8,7.1,10.3,7.01203638908328,1.43269470841713,2.3,1439,0.7,1.31,1.8,1.28707435719249,0.216739306569816,0.31,0,NA,NA,NA,NA,NA,NA,1439,7.4,7.9,8.3,7.84336344683808,0.161946867343438,0.3,1027,2,16,663,27.0194741966894,38.1537569846398,23,1429,0,1429,111,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1499","apadbwq",2002,5,1485,20.5,26.9,30.5,26.556632996633,2.49606255496343,3.5,1485,24.02,38.7,53.31,39.4202962962963,7.3759867204889,10.26,1485,14.6,24.6,35.1,25.1477441077441,5.20428271587604,7.2,1485,33.4,87.2,134.2,87.340404040404,13.4082038228757,17.1,1485,2.3,6.1,9.1,6.12424242424242,1.05928931342985,1.5,1485,0.71,1.31,1.73,1.30140740740741,0.210913745796991,0.33,0,NA,NA,NA,NA,NA,NA,1485,7.6,8,8.2,7.99474747474747,0.097125222416915,0.199999999999999,727,1,19,244,28.9009628610729,30.2993528676041,36,1485,0,1485,196,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1500","apadbwq",2002,6,1439,26.1,28.6,30.9,28.4961779013204,1.02077480814383,1.7,1439,23.99,41.29,51.58,40.6730576789437,6.40396409669412,8.845,1439,14.5,26.4,33.8,25.9766504517026,4.50442646265038,6.25,883,42.5,83.4,124.5,83.0022650056625,14.6566460616165,18.85,883,2.8,5.5,8.5,5.53578708946772,1.04924610013761,1.4,1439,0.98,1.46,1.81,1.4215913829048,0.190986123572322,0.3,0,NA,NA,NA,NA,NA,NA,1439,7.6,7.9,8.2,7.9227936066713,0.103996528578195,0.2,1125,2,15,178,21.0435555555556,18.9360429868962,15,883,0,883,259,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1501","apadbwq",2002,7,1488,28.3,30.1,33.5,30.291935483871,0.951833690541331,1.3,815,30.39,45.28,53.25,44.4345766871166,5.16998985700832,7.495,815,18.7,29.2,35,28.581226993865,3.68994962328299,5.4,1258,20.7,84.45,126.8,83.8644674085851,16.419175531487,21.9,1258,1.3,5.3,7.6,5.27106518282989,1.00099662852689,1.3,1488,0.95,1.39,1.76,1.37373655913978,0.187566486273054,0.3,0,NA,NA,NA,NA,NA,NA,1488,7.6,8,8.3,8.0258064516129,0.0978897457629291,0.0999999999999996,834,2,14,414,23.1474820143885,34.9000091104435,13,1258,5,1258,430,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1502","apadbwq",2002,8,1486,26.7,30,32.5,29.7968371467026,1.17161580405701,1.6,1486,21.73,37.055,51.53,36.7153297442799,5.07201270248394,7.1625,1486,13,23.3,33.7,23.1392328398385,3.52870887820119,4.975,1486,22.3,78.2,128.5,78.0995289367429,16.7222763112704,23.675,1486,1.5,5.2,8.5,5.24131897711978,1.19721984760734,1.7,1486,0.91,1.49,1.79,1.45567294751009,0.175793874269364,0.26,0,NA,NA,NA,NA,NA,NA,1486,7.5,7.9,8.1,7.88741588156124,0.100150314587204,0.100000000000001,1456,0,15,201,20.9210164835165,21.9603503514201,14,1486,6,1486,638,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1503","apadbwq",2002,9,1439,25.5,28.5,31.5,28.4165392633773,0.970054543557622,1.4,1439,23.63,37.13,46.09,36.1282696316887,5.06736191124015,8.16,1439,14.2,23.4,29.8,22.7645587213343,3.52877427871842,5.7,1439,30.1,89.8,159.3,90.2883252258513,14.1924386777451,12.9,1439,2,6.2,10.6,6.18978457261987,0.968014124059848,1,1439,1.16,1.63,2.45,1.62155663655316,0.222403286686938,0.27,0,NA,NA,NA,NA,NA,NA,1439,7.5,8,8.4,7.97560806115358,0.119961291121419,0.199999999999999,1391,1,32,635,72.352983465133,80.3526565444753,111,1439,0,1439,108,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1504","apadbwq",2002,10,1487,21.1,25.6,30.3,26.1403496973773,2.42352465397477,4.2,1487,23.11,32.63,42.26,32.9111499663753,4.55813234561994,7.13,1487,14,20.4,27,20.5739744451917,3.12829560393809,4.9,1487,43.6,103.3,149.7,102.433624747814,12.5604438686187,14,1487,3.2,7.4,10.2,7.4004707464694,0.965916349726287,1.2,1487,1.1,1.55,1.9,1.51077336919973,0.17077333924036,0.26,0,NA,NA,NA,NA,NA,NA,1487,7.5,7.8,8.1,7.81580363147276,0.0816988802817606,0.100000000000001,1483,0,6,300,13.8111935266352,21.3777971737579,8,1487,0,1487,17,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1505","apadbwq",2002,11,1440,13.1,18.8,24.1,18.5450694444444,2.6093866206117,4.1,1440,10.36,27.895,43.05,27.6165972222222,6.84178194719168,9.555,1440,5.9,17.2,27.7,17.0925,4.5852574435345,6.4,1440,60.6,98.4,143,99.59,13.2528396789234,18.325,1440,4.5,8.3,12.9,8.5125,1.5807377259259,2.5,1440,0.81,1.35,1.97,1.333625,0.226702312513476,0.3225,0,NA,NA,NA,NA,NA,NA,1440,7.6,7.9,8.3,7.94333333333333,0.108229802099715,0.0999999999999996,1439,2,5,85,8.61779013203614,11.6079856143383,4,1440,0,1440,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1506","apadbwq",2002,12,1486,10.6,14,17.5,14.2936069986541,1.290965568342,1.9,1486,13.34,27.345,42.82,27.8431561238223,6.68143214842897,10.6125,1486,7.7,16.8,27.6,17.2367429340511,4.50602393927063,7.2,1486,81.9,109.2,199.2,114.175168236878,16.827749122924,18.1,1486,7.1,10.2,17.9,10.5263122476447,1.54865885089082,1.7,1486,0.81,1.35,2.03,1.33201884253028,0.224024324485575,0.32,0,NA,NA,NA,NA,NA,NA,1486,7.8,8.2,8.7,8.26480484522207,0.192676161740645,0.300000000000001,1481,1,5,182,9.37204591492235,15.8929272621519,5,1486,0,1486,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1507","apadbwq",2003,1,1486,7,12.1,15.8,11.9317631224764,2.04955128219066,2.9,1486,12.18,35.29,52.03,34.4546702557201,8.20482825696019,12.2275,1486,7,22.2,33.9,21.7236204576043,5.65101468329362,8.4,1409,70.9,107.1,140,108.33931866572,11.075639402392,15.3,1409,6.5,10.2,13.8,10.2400283889283,1.22445558370495,1.7,1486,0.63,1.19,1.95,1.15865410497981,0.223495204733107,0.33,0,NA,NA,NA,NA,NA,NA,1486,8,8.4,8.8,8.35080753701211,0.140882334922884,0.0999999999999996,67,NA,NA,NA,NA,NA,NA,1409,0,1409,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1508","apadbwq",2003,2,1342,11.5,14.8,18.1,14.9449329359165,1.6485956656734,2.8,1342,5.95,28.245,47.19,28.8221087928465,8.0680618596786,12.1375,1342,3.3,17.4,30.7,17.9277943368107,5.46522415567423,8.275,1267,73.2,110.6,139.9,110.260220994475,13.0637982211821,17.25,1267,6.3,10.2,12.6,10.0161010260458,1.28181211179473,1.8,1342,0.72,1.27,1.69,1.25749627421759,0.18789740382304,0.27,0,NA,NA,NA,NA,NA,NA,1342,7.9,8.5,8.7,8.44925484351714,0.126603819459772,0.0999999999999996,956,2,7,222,14.6307531380753,21.8954836687076,9,1267,0,1267,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1509","apadbwq",2003,3,1486,13.8,19.9,22.9,19.3613728129206,2.00403344116497,3.5,1486,2.95,15.47,49.36,17.9436473755047,10.0521123374776,11.22,1486,1.5,9.1,32.3,10.821601615074,6.60953889741703,7.175,1486,38.3,89.15,119,86.8253701211305,10.1982170999543,9.7,1486,3.2,7.75,10.2,7.5507402422611,1.13399095173129,1.4,1486,0.73,1.39,1.76,1.32991924629879,0.201673120039588,0.27,0,NA,NA,NA,NA,NA,NA,1486,7.2,7.8,8.5,7.8185733512786,0.220570694599948,0.3,866,4,19,95,21.9549653579677,16.2417162042351,17.75,1486,0,1486,52,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1510","apadbwq",2003,4,1439,13.9,22.3,25.8,21.641000694927,2.18517271733591,2.8,1439,2.85,17.3,48.84,21.9399861014593,12.8137997261244,18.775,1439,1.5,10.2,32,13.4933287004864,8.57965361528209,12.3,1439,40.7,96.1,143,95.8954829742877,13.938188618845,17.6,1439,3.2,7.9,11.4,7.81737317581654,1.13881012696951,1.5,1439,0.67,1.38,1.75,1.34642112578179,0.203080019440833,0.31,0,NA,NA,NA,NA,NA,NA,1439,7.3,8,8.5,7.96692147324531,0.198578855821734,0.3,1082,3,10,109,13.9916820702403,13.235675067231,9,1439,0,1439,18,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1511","apadbwq",2003,5,1487,24.4,27,29.9,27.0523873570948,1.07296052895279,1.5,1487,2.5,26.77,49.48,25.5540349697377,10.5823827161147,13.535,1487,1.3,16.3,32.3,15.7350369872226,6.95879937031448,9,1226,12.4,89.05,139.9,92.7819738988581,24.9283926579454,31.45,1226,0.9,6.8,10.3,6.80962479608483,1.76937356086345,2.375,1487,0.93,1.44,1.79,1.40757901815736,0.197458421037455,0.3,0,NA,NA,NA,NA,NA,NA,1487,7.5,8,8.5,8.00356422326833,0.166693579377163,0.199999999999999,1152,-1,11,90,17.2282986111111,16.2947161265515,14,1226,10,1226,151,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1512","apadbwq",2003,6,1439,26.1,28.7,31.7,28.7376650451703,1.1946969502293,1.6,1439,2.98,28.36,51.62,27.8990896455872,14.8865141271002,26.81,1439,1.5,17.4,33.9,17.4425990271022,9.97788440035471,18,1439,13.8,85.5,131.3,81.667894371091,20.4715830846473,26,1439,1,6,9.1,5.73321751216122,1.42405135271135,1.9,1439,0.92,1.5,2.03,1.46841556636553,0.218773588024983,0.31,0,NA,NA,NA,NA,NA,NA,1439,7.3,8,8.4,7.92480889506602,0.192133766362745,0.3,811,-1,11,308,21.3625154130703,31.6290111489038,17,1439,20,1439,369,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1513","apadbwq",2003,7,1487,26.3,28.8,32,28.7750504371217,0.936871591529823,1.5,1487,3.54,25.34,48.27,24.7156287827841,11.9847790521166,19.335,1487,1.9,15.4,31.4,15.2035642232683,7.90793471350897,12.8,1487,10.1,79.5,129.7,76.7868190988568,22.2096650243575,30.8,1487,0.7,5.6,9.5,5.46644250168124,1.61589003114537,2.2,1487,0.96,1.52,1.89,1.47836583725622,0.201808327211039,0.29,0,NA,NA,NA,NA,NA,NA,1487,7.3,7.9,8.6,7.92858103564223,0.231292386876268,0.399999999999999,1307,1,8,336,11.6350420811018,20.9384519750701,5,1487,35,1487,499,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1514","apadbwq",2003,8,1487,27,29.2,31.4,29.2097511768662,0.817354087198229,1.2,1487,2.32,20.27,43.68,20.5718090114324,8.74512985919661,13.29,1487,1.2,12,28.1,12.3741089441829,5.67420867976806,8.6,1487,9.9,79.4,146.6,76.0354404841964,23.5363546047329,33.4,1487,0.7,5.7,10.5,5.47706792199059,1.74725472348332,2.6,1487,0.9,1.54,1.92,1.50848688634835,0.215238600419521,0.29,0,NA,NA,NA,NA,NA,NA,1487,7.3,7.8,8.6,7.79986550100874,0.232402127911965,0.300000000000001,1485,1,10,179,15.4161616161616,20.5886553844563,8,1487,34,1487,552,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1515","apadbwq",2003,9,1440,22.4,27.7,30.3,27.6695138888889,1.31749115606048,1.4,1440,6.27,23.06,39.81,23.0760486111111,6.79948030842257,8.405,1440,3.4,13.9,25.3,13.9742361111111,4.47979745519335,5.5,1324,26.4,89.7,118,87.0286253776435,14.4368514431114,18.125,1324,1.9,6.6,8.6,6.35105740181269,1.08861646355116,1.3,1440,1.16,1.61,1.98,1.58547222222222,0.170879828641695,0.25,0,NA,NA,NA,NA,NA,NA,1440,7.5,8,8.4,7.97520833333333,0.183973850568069,0.3,1439,1,11,220,21.2633773453787,31.522462353276,13,1324,1,1324,160,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1516","apadbwq",2003,10,1488,21.1,23.8,26.3,23.7776209677419,1.14378669405482,1.6,1488,15.57,30.515,43.3,30.5363844086021,5.23503293564957,6.335,1488,9.1,19,27.9,19.0027553763441,3.56639198407861,4.3,981,61.4,96.7,126.4,97.2986748216106,10.4809160040011,12.8,981,4.6,7.3,9.5,7.35474006116208,0.835641302500353,1.1,1488,0.95,1.56,1.87,1.50944220430108,0.189576097805497,0.28,0,NA,NA,NA,NA,NA,NA,1488,7.9,8.3,8.5,8.25551075268817,0.110555277059856,0.100000000000001,1488,-1,5,347,9.10013440860215,18.4591021786955,8,981,0,981,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1517","apadbwq",2003,11,1390,13.7,21.3,25.9,21.2758273381295,2.42611300911919,3.5,1390,16.52,30.545,43.71,30.7097050359712,6.0038365331409,9.86750000000001,1390,9.7,19,28.2,19.1579856115108,4.10546058250049,6.775,1031,52.4,102.9,150.4,104.015324927255,12.5246505625789,16.6,1031,4.1,8.3,12.4,8.35421920465567,1.12476929520531,1.5,1390,0.84,1.57,2.08,1.52479136690647,0.226978604486102,0.36,0,NA,NA,NA,NA,NA,NA,1390,7.7,8.4,8.9,8.39460431654676,0.188070289186406,0.199999999999999,1384,-1,3,503,11.0505780346821,29.965036984106,5,1031,0,1031,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1518","apadbwq",2003,12,1080,8.8,13.5,15.7,13.1799074074074,1.21075424785293,1.6,1080,12.47,29.995,47.82,30.7218981481481,8.32816562833001,12.975,1080,7.2,18.6,31.1,19.2021296296296,5.69621316267858,8.9,1041,82.5,105,139.7,105.852353506244,10.637293645016,12.3,1041,7.4,9.9,13.4,9.90057636887608,1.11350954806564,1.4,1080,0.76,1.37,1.93,1.32418518518519,0.230208196383358,0.33,0,NA,NA,NA,NA,NA,NA,1080,8.2,8.5,9,8.47527777777778,0.117393363228067,0.0999999999999996,1080,-1,3,207,7.6712962962963,15.6473625200039,7,1041,0,1041,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1519","apadbwq",2004,1,1488,9.2,13.4,17.7,13.623185483871,1.78610607649167,2.5,1488,11.51,32.035,49.12,31.7595295698925,6.55566339710374,9.4425,1488,6.6,20,32.1,19.8788306451613,4.48618916057722,6.5,1488,83.9,105,147.1,105.656317204301,8.88304720531393,11.7,1488,7.3,9.8,14,9.7307123655914,0.930231419707742,1.3,1488,0.77,1.4,1.77,1.358125,0.202306586088328,0.3025,0,NA,NA,NA,NA,NA,NA,816,8.2,8.6,8.9,8.56727941176471,0.105994329597827,0.0999999999999996,1488,-1,2,120,5.65524193548387,11.5078447297811,6,1488,0,1488,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1520","apadbwq",2004,2,1392,10.5,13,16.8,13.2772270114943,1.28824472679172,1.9,1392,5.06,19.98,44.2,21.0553807471264,7.95892071689752,11.245,1392,2.7,12,28.6,12.7627873563218,5.2370007760174,7.4,1392,72.4,98.85,173.5,101.474712643678,13.0356583863303,8.89999999999999,1392,7,9.7,15.8,9.81113505747127,1.0815681450962,1,1392,0.65,1.31,1.69,1.27492816091954,0.206735248189715,0.29,0,NA,NA,NA,NA,NA,NA,1392,7.8,8.2,9.1,8.27471264367816,0.229571358553727,0.300000000000001,1391,0,9,151,17.7332854061826,22.9817263798823,15,1392,0,1392,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1521","apadbwq",2004,3,1487,13.5,18.4,22.6,18.5013449899126,2.00776710342652,2.7,1487,8.06,26.91,45.94,26.2512508406187,9.52099937615539,16.72,1487,4.5,16.5,29.8,16.2468728984533,6.35720376237047,11.2,1487,70.7,101,146.6,101.614727639543,12.126865481078,15.3,1487,5.7,8.6,12.5,8.68520511096167,1.23556388368237,1.8,1487,0.84,1.32,1.64,1.2940753194351,0.191389520514406,0.32,0,NA,NA,NA,NA,NA,NA,1487,7.9,8.3,9,8.34895763281775,0.238738108553462,0.300000000000001,1487,-2,3,164,7.86617350369872,13.4962326762585,7,1487,0,1487,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1522","apadbwq",2004,4,1437,13.6,21.7,26.3,21.4156576200418,2.31784552366034,3.5,1437,19.79,39.62,52.29,39.0318441196938,8.31757823343296,14.24,1437,11.8,25.3,34.5,24.9814196242171,5.86851603342081,10.1,1437,60.9,110.1,179.7,116.35664578984,23.1967740564167,39.4,1437,4.7,8.5,13.4,8.89749478079332,1.75231064748806,3,1437,0.72,1.37,1.8,1.36459290187891,0.215853696143931,0.34,0,NA,NA,NA,NA,NA,NA,1437,7.8,8.2,8.6,8.22874043145442,0.145649587553175,0.200000000000001,1435,0,7,408,21.4787456445993,38.7630582824339,13,1437,0,1437,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1523","apadbwq",2004,5,1314,21.4,26.5,30.7,26.2716894977169,2.01673252834185,3.1,1314,19.11,34.615,52.22,35.2047640791476,8.09509145683292,13.3425,1314,11.3,21.8,34.4,22.2213089802131,5.62195425528846,9.25,1314,60.6,96.6,143.7,98.2240487062405,12.4158903681361,15.375,1314,4.2,6.9,10.9,7.01141552511416,0.925885988945991,1.1,1314,0.88,1.46,1.73,1.4105403348554,0.200552770692995,0.31,0,NA,NA,NA,NA,NA,NA,1314,7.7,8.2,8.5,8.162100456621,0.142954897152024,0.200000000000001,1272,2,15,194,23.9135220125786,24.1367153659252,20,1314,0,1314,19,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1524","apadbwq",2004,6,1084,28.8,30.5,32.5,30.5178044280443,0.62535410064217,0.799999999999997,1084,23.96,41.8,50.22,40.9284963099631,5.80157176533034,8.01499999999999,1084,14.4,26.65,32.7,26.0911439114391,4.07976731787554,5.7,1084,30.5,98.1,163,98.0435424354244,22.5041632507598,27.8,1084,2,6.4,10.9,6.37878228782288,1.48210999569991,1.8,1084,1.01,1.53,1.84,1.48165129151292,0.187328854949687,0.27,0,NA,NA,NA,NA,NA,NA,1084,7.7,8.1,8.4,8.10664206642066,0.130741818144741,0.199999999999999,966,-2,10,268,16.4068322981366,21.9566014458912,12,1084,0,1084,166,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"1525","apadbwq",2004,7,1487,27.8,30.5,33,30.3743106926698,0.920931512608402,1.2,1487,21.02,39.38,52.12,38.6862138533961,6.93915663032898,10.145,1487,12.5,25,34.2,24.5364492266308,4.87053273607595,7.1,1487,10.2,83.5,137.5,82.0759919300605,20.2995898113406,25.65,1487,0.7,5.5,9.3,5.40053799596503,1.34932802417569,1.7,1487,0.95,1.47,1.91,1.42641560188299,0.21261018860854,0.3,0,NA,NA,NA,NA,NA,NA,1487,7.4,8,8.5,7.97262945527909,0.16528457215146,0.199999999999999,920,0,12,306,19.3326086956522,23.4412242022289,15,1487,25,1487,498,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
